日期,代號,名稱,成交量,成交值,開盤,最高,最低,收盤,成交筆數
20260114,4744,皇將,411000,12222050,29,30.15,29,29.9,183
20260114,4745,合富-KY,320000,7431100,22.8,23.9,22.75,22.95,92
20260114,4747,強生,7000,417500,60,60,59.5,59.5,7
20260114,4749,新應材,895000,819936000,924,924,912,913,783
20260114,4754,國碳科,21000,814250,38.95,38.95,38.7,38.8,20
20260114,4760,勤凱,949000,169108500,174,181,174,177,770
20260114,4767,誠泰科技,12000,311850,26,26.6,25.65,25.95,12
20260114,4768,晶呈科技,2721000,1177255000,414,448,414,443,2151
20260114,4772,台特化,2093000,770614000,372,372.5,364,369,1687
20260114,4804,大略-KY,28000,190600,6.8,6.9,6.75,6.9,12
20260114,4806,桂田文創,7000,70700,10.1,10.1,10.1,10.1,5
20260114,4903,聯光通,5551000,217121300,36.55,40.25,36.55,40.25,2832
20260114,4905,台聯電,3000,183000,61,61,61,61,2
20260114,4907,富宇,35000,1565800,44.5,45.4,44.3,44.45,35
20260114,4908,前鼎,262000,19121900,72.3,73.5,72,73.3,206
20260114,4909,新復興,4737000,296271800,61.4,63.5,60.9,62.9,3063
20260114,4911,德英,15000,618200,41.5,41.6,40.9,41.4,15
20260114,4923,力士,47000,1315450,27.8,28.3,27.7,28.3,37
20260114,4924,欣厚-KY,52000,576800,11.15,11.35,11,11.1,33
20260114,4931,新盛力,3874000,598270500,154.5,157,152,154,2706
20260114,4933,友輝,121000,7127300,58.2,59.2,58.2,58.9,65
20260114,4939,亞電,3564000,130819050,36,37.4,35.4,36.65,2194
20260114,4946,辣椒,109000,11759000,103,110,103,108.5,89
20260114,4950,金耘國際,117000,2275900,18.6,19.9,18.6,19.8,80
20260114,4951,精拓科,198000,12860400,64.5,67.3,63.5,66,149
20260114,4953,緯軟,663000,90810000,137,138,135.5,137,510
20260114,4966,譜瑞-KY,1080000,641164000,602,603,588,591,966
20260114,4971,IET-KY,4823000,1438818500,304.5,308,290.5,293,4011
20260114,4972,湯石照明,35000,630200,17.95,18.05,17.95,18,20
20260114,4973,廣穎,4904000,239793450,50.1,50.2,48.05,48.5,3242
20260114,4974,亞泰,182000,12778600,68.7,70.7,68.7,70.4,158
20260114,4979,華星光,14062000,3961162000,279,285,277,280,9941
20260114,4987,科誠,380000,30897800,81.3,81.4,81.3,81.3,128
20260114,4991,環宇-KY,10228000,2099263000,218,219,197,200.5,7535
20260114,4995,晶達,24000,1008500,42,42.3,41.9,42.1,19
20260114,5009,榮剛,2523000,83514300,33.2,33.3,32.85,33.3,1222
20260114,5011,久陽,856000,10429750,12.2,12.3,11.8,12.3,361
20260114,5013,強新,23000,694000,30,30.2,30,30.2,13
20260114,5014,建錩,298000,3334650,11.3,11.3,11.15,11.2,127
20260114,5015,華祺,30000,841650,28.25,28.25,28,28.1,17
20260114,5016,松和,3000,75850,25.3,25.3,25.25,25.25,2
20260114,5201,凱衛,54000,2454600,45.6,45.6,45.15,45.55,44
20260114,5202,力新,380000,6190850,16.1,16.45,16,16.4,200
20260114,5205,中茂,2000,60000,30,30,30,30,2
20260114,5206,坤悅,44000,1393250,31.55,31.8,31.55,31.55,22
20260114,5209,新鼎,59000,10548000,178.5,180.5,177,179,53
20260114,5210,寶碩,122000,2697650,22.2,22.2,22.05,22.1,66
20260114,5211,蒙恬,35000,939000,26.6,27.35,26.5,26.85,24
20260114,5212,凌網,15000,827400,56.1,56.1,54.8,55.6,12
20260114,5213,亞昕,463000,11857250,25.7,25.8,25.5,25.55,265
20260114,5220,萬達光電,41000,717500,17.45,17.65,17.35,17.55,33
20260114,5223,安力-KY,59000,1706500,29,29.45,28.6,29.4,52
20260114,5227,立凱-KY,159000,4269900,26.7,27.15,26.7,26.7,117
20260114,5228,鈺鎧,1625000,45350400,25.9,28.05,25.9,28.05,365
20260114,5230,雷笛克光學,92000,1667300,18.15,18.25,17.95,18.1,66
20260114,5236,凌陽創新,186000,22313500,119,121.5,119,119.5,148
20260114,5245,智晶,115000,3117900,27,27.7,26.5,27,91
20260114,5251,天鉞電,126000,4322900,33.9,34.5,33.9,34.5,76
20260114,5263,智崴,1345000,165142500,120,126,118.5,122,814
20260114,5272,笙科,915000,19585750,20.2,21.5,20.2,21.5,344
20260114,5274,信驊,321000,2620905000,8090,8350,8025,8085,316
20260114,5276,達輝-KY,1000,16000,16,16,16,16,1
20260114,5278,尚凡*,130000,3915650,30.15,30.35,30,30.05,95
20260114,5287,數字,64000,10790000,168,169.5,168,169.5,52
20260114,5289,宜鼎,2350000,1506422000,645,649,634,645,1980
20260114,5291,邑昇,2157000,90127900,40.45,43.3,40,41,1519
20260114,5299,杰力,115000,8311600,71.8,73,71.7,72.4,97
20260114,5301,寶得利,0,0,0,0,0,0,0
20260114,5302,太欣,2201000,26690300,12.75,12.8,11.6,12.3,985
20260114,5309,系統電,5341000,348790300,64.5,66.4,64.1,65.1,3270
20260114,5310,天剛,40000,1065300,27,27.5,26.5,26.55,23
20260114,5312,寶島科,51000,5133600,101,101.5,99.9,100,44
20260114,5314,世紀*,3311000,325182700,98.2,99,97.6,97.8,2197
20260114,5315,光聯,839000,19791150,23.25,23.75,23.25,23.65,293
20260114,5321,美而快,132000,4261350,32.45,33.05,31.95,31.95,105
20260114,5324,士開,152000,1643800,10.75,10.9,10.75,10.9,55
20260114,5328,華容,21822000,500646100,21.8,23.5,21.75,23.5,7839
20260114,5340,建榮,7935000,559418200,69.3,72,68.4,69.7,4782
20260114,5344,立衛,66000,963200,14.55,14.75,14.55,14.65,40
20260114,5345,馥鴻,30000,722800,24,24.85,23.9,24.8,15
20260114,5347,世界,71425000,8988198500,122.5,129,122,124,30093
20260114,5348,正能量智能,18000,297850,17,17.3,16.2,16.95,14
20260114,5351,鈺創,3343000,202580900,60.7,61.3,59.9,60.4,2218
20260114,5353,台林,213000,5789900,26.2,27.8,26.2,27.1,147
20260114,5355,佳總,137000,971840,6.89,7.36,6.81,7.25,39
20260114,5356,協益,189000,4677050,24.7,24.8,24.7,24.8,78
20260114,5364,力麗店,366000,5320450,13.4,14.85,13.25,14.85,174
20260114,5371,中光電,6849000,608118700,87.3,89.7,86.7,89.3,4218
20260114,5381,合正,7085000,188870250,25.5,27.45,25.5,26.9,3045
20260114,5386,青雲,455000,37742500,82.3,83.5,82.3,82.9,373
20260114,5392,能率,4396000,210414800,46.3,48.95,46.1,48,2506
20260114,5398,慕康生醫,216000,4916050,22.75,23,22.6,22.6,110
20260114,5403,中菲,101000,11575500,114.5,115,114,114.5,66
20260114,5410,國眾,404000,12766450,31.45,32,31.15,31.95,257
20260114,5425,台半,48177000,3243327900,67.9,70.8,64.6,65.6,25605
20260114,5426,振發,861000,17067250,19.2,20.3,19.2,20.1,463
20260114,5432,新門,269000,45521500,167,171.5,166,170.5,201
20260114,5438,東友,507000,11798700,22.95,23.7,22.9,23.3,351
20260114,5439,高技,2846000,890123500,313,318.5,308.5,308.5,2090
20260114,5443,均豪,2756000,267862200,96.8,98.4,95.6,98,2014
20260114,5450,南良,48000,688100,14.3,14.45,14.25,14.25,37
20260114,5452,佶優,2017000,57254150,27.7,29.25,27.5,28.85,1089
20260114,5455,昇益,94000,2820350,29.55,30.55,29.35,29.4,10
20260114,5457,宣德,444000,17574700,38.65,40.05,38.65,40.05,311
20260114,5460,同協,53000,814000,15.05,15.8,15.05,15.4,39
20260114,5464,霖宏,46000,1201100,26.5,26.5,26,26.35,35
20260114,5465,富驊,185000,5652000,30.85,30.85,30.35,30.5,138
20260114,5468,凱鈺,107000,1978550,18.6,18.75,18.35,18.55,77
20260114,5474,聰泰,663000,110490500,163.5,169,163.5,167,553
20260114,5475,德宏,2729000,230206800,84,85.5,82.5,84.2,1517
20260114,5478,智冠,173000,17549000,101,102.5,100,101.5,156
20260114,5481,新華,255000,5874350,23.8,23.8,22.85,22.95,148
20260114,5483,中美晶,24909000,3015706500,118.5,124,117.5,119.5,12657
20260114,5487,通泰,105000,3147100,30.3,30.6,29.7,30,70
20260114,5488,松普,592000,5743770,9.69,10,9.55,9.92,223
20260114,5489,彩富,46000,1895450,41,41.4,40.95,41.4,33
20260114,5490,同亨,164000,4428500,26.65,27.2,26.65,27.1,118
20260114,5493,三聯,278000,26433400,96,96.5,94.4,94.5,219
20260114,5498,凱崴,6786000,402933800,57.6,60.5,57.2,60.5,4522
20260114,5508,永信建,822000,50643000,60.3,62.5,60.2,61.4,644
20260114,5511,德昌,306000,21263500,69.2,70,68.9,69.7,197
20260114,5512,力麒,1383000,11118260,8.02,8.08,7.91,8.04,371
20260114,5514,三豐,113000,1801100,16.3,16.55,15.8,15.8,46
20260114,5516,雙喜,197000,3242600,16.8,17,15.6,16.05,104
20260114,5520,力泰,4000,357500,89.1,89.6,89.1,89.6,4
20260114,5523,豐謙,70000,2111450,30.1,30.25,30.05,30.25,46
20260114,5529,鉅陞,32000,938900,29.55,29.55,29.1,29.4,19
20260114,5530,龍巖,1279000,65110550,47.3,52,47.3,52,689
20260114,5536,聖暉*,3840000,3105614000,818,828,798,804,3366
20260114,5543,桓鼎-KY,50000,1682200,32.55,34.95,32.55,33.9,37
20260114,5548,安倉,11000,261800,23.75,23.85,23.7,23.7,9
20260114,5601,台聯櫃,14000,516600,36.9,36.9,36.9,36.9,5
20260114,5603,陸海,342000,6361700,18.6,18.85,18.45,18.6,195
20260114,5604,中連,30000,1131950,37.6,38,37.5,37.8,16
20260114,5609,中菲行,127000,10166600,80,80.2,80,80,68
20260114,5701,劍湖山,33000,129350,3.96,3.96,3.83,3.93,17
20260114,5703,亞都,4000,60100,15,15.05,15,15.05,3
20260114,5704,老爺知,15000,399650,26.8,26.8,26.4,26.4,15
20260114,5864,致和證,3422000,63048150,18.45,18.7,18.2,18.4,850
20260114,5878,台名,3000,123550,41.15,41.2,41.15,41.2,2
20260114,5902,德記,24000,975200,40.8,40.8,40.4,40.8,21
20260114,5903,全家,99000,18823500,191,191,190,190.5,72
20260114,5904,寶雅,126000,55073500,439.5,439.5,435.5,437,104
20260114,5905,南仁湖,873000,7920300,9.06,9.11,9.03,9.05,306
20260114,6015,宏遠證,5787000,76601800,13.3,13.65,13,13.1,1631
20260114,6016,康和證,6050000,95063350,15.7,15.9,15.5,15.7,1710
20260114,6020,大展證,14000,272100,19.55,19.55,19.35,19.5,9
20260114,6021,美好證,128000,3570850,28,28,27.8,27.9,60
20260114,6023,元大期,162000,15549200,96.6,96.7,95.3,95.5,131
20260114,6026,福邦證,2446000,35180350,14.4,14.5,14.3,14.35,713
20260114,6101,寬魚國際,47000,1724450,36.55,36.9,36.45,36.85,29
20260114,6103,合邦,1000,35500,35.5,35.5,35.5,35.5,1
20260114,6104,創惟,1862000,192666500,103.5,104.5,102.5,104,1379
20260114,6109,亞元,148000,1737950,11.7,11.85,11.7,11.85,63
20260114,6111,大宇資,428000,21101150,49.1,49.75,48.65,49.25,332
20260114,6113,亞矽,621000,14440700,23.35,23.45,23.1,23.25,427
20260114,6114,久威,55000,1684350,30.6,30.8,30.3,30.7,48
20260114,6118,建達,377000,7358550,19,19.8,19,19.65,229
20260114,6121,新普,1268000,466120500,361.5,371,361.5,367.5,1058
20260114,6122,擎邦,1087000,60335200,55,56.2,55,55.7,668
20260114,6123,上奇,146000,6681900,45,46.35,44.85,46,88
20260114,6124,業強,45000,1242300,27.45,27.95,27,27.95,42
20260114,6125,廣運,3736000,268842100,69.6,73.1,69.6,72.8,2050
20260114,6126,信音,2288000,77457400,34.7,34.7,33.45,34,1378
20260114,6127,九豪,44829000,1853871800,39.5,42.55,39.1,42,21761
20260114,6129,普誠,504000,7584250,14.9,15.15,14.9,15.1,232
20260114,6130,上亞科技,136000,5695150,42,42.6,41.45,42.4,90
20260114,6134,萬旭,2781000,81638100,28.7,29.8,28.4,29.6,1654
20260114,6138,茂達,561000,124539000,220,224,219.5,220,517
20260114,6140,訊達,269000,6959500,25.25,26.25,25,26.05,184
20260114,6143,振曜,515000,57164000,110,112,109,111.5,411
20260114,6144,得利影,18000,330950,18.15,18.6,18.15,18.6,12
20260114,6146,耕興,296000,50334000,168.5,171.5,168.5,171,263
20260114,6147,頎邦,6382000,364419600,57,57.7,56.3,57,3925
20260114,6148,驊宏資,180000,6978550,38.5,39,38.35,38.9,150
20260114,6150,撼訊,340000,21955600,63.6,65.1,63.6,64.8,230
20260114,6151,晉倫,391000,12152700,30.75,31.45,30.6,31.25,239
20260114,6154,順發,29000,387600,13.35,13.4,13.3,13.4,26
20260114,6156,松上,338000,7645900,22.6,22.75,22.45,22.6,188
20260114,6158,禾昌,175000,3768450,21.45,21.85,21.45,21.85,102
20260114,6160,欣技,213000,3717250,17.2,17.6,17.2,17.55,108
20260114,6161,捷波,212000,9402600,43.45,45.5,43.1,44.5,156
20260114,6163,華電網,51277000,3623752600,68.3,73.9,67,72.7,27369
20260114,6167,久正,571000,7293200,12.7,12.9,12.6,12.9,232
20260114,6169,昱泉,31000,597950,19.1,19.4,19.1,19.35,23
20260114,6170,統振,263000,13208850,49.7,50.5,49.7,50.1,173
20260114,6171,大城地產,7000,196850,28.05,28.2,28.05,28.15,7
20260114,6173,信昌電,29075000,2163582800,71.1,76.6,69.3,76.6,14661
20260114,6174,安碁,872000,20219550,21.75,23.55,21.5,23.55,313
20260114,6175,立敦,13048000,741950900,55.6,58.3,54.7,55.9,8487
20260114,6179,亞通,1215000,37996400,31.3,31.6,31,31,593
20260114,6180,橘子,673000,35734900,52.4,53.5,52.4,53.3,409
20260114,6182,合晶,60540000,2311966150,36.4,39.6,36.05,39.6,25197
20260114,6185,幃翔,275000,4116050,14.7,15.1,14.7,14.95,117
20260114,6186,新潤,233000,11831700,50.8,50.9,50.5,50.8,149
20260114,6187,萬潤,1209000,453350000,376,379,372,377,937
20260114,6188,廣明,2343000,261056000,111.5,112.5,110.5,111.5,1697
20260114,6190,萬泰科,5898000,286233250,49,49.05,48.15,48.3,3548
20260114,6194,育富,121000,4220450,34,36.25,34,35,91
20260114,6195,詩肯,45000,1139000,25.3,25.4,25.25,25.35,28
20260114,6198,瑞築,23000,618200,27,27,26.8,26.85,11
20260114,6199,天品,1007000,118174000,118,122,115.5,115.5,667
20260114,6210,慶生,93000,2015600,22.35,22.35,21.25,21.25,74
20260114,6212,理銘,0,0,0,0,0,0,0
20260114,6217,中探針,2423000,125887900,52.3,52.5,51.2,51.9,1569
20260114,6218,豪勉,378000,9613250,24.6,26.2,24.6,25.5,205
20260114,6219,富旺,262000,4987500,19,19.15,18.9,19,108
20260114,6220,岳豐,467000,12233300,26,26.45,25.95,26,241
20260114,6221,晉泰,1488000,47458150,31.85,32.65,31.2,31.8,1005
20260114,6222,立軒,50000,939850,19,19,18.55,18.95,43
20260114,6223,旺矽,1773000,4119890000,2285,2365,2250,2345,1582
20260114,6227,茂綸,1787000,163766800,90,93.2,89.1,91.9,1244
20260114,6228,全譜,14000,366500,25.8,26.4,25.8,26.4,12
20260114,6229,研通,323000,7776700,23.3,24.6,23.3,24.3,213
20260114,6231,系微,824000,178964000,210.5,222,208.5,219.5,669
20260114,6233,旺玖,951000,23227950,23.45,25.2,23.3,24.2,587
20260114,6234,高僑,2303000,66590500,27.75,29.75,27.65,29.3,1420
20260114,6236,中湛,2000,44700,22.4,22.4,22.3,22.3,2
20260114,6237,驊訊,379000,15149250,39.2,40.65,39.2,40.5,277
20260114,6240,松崗,2000,37700,18.75,18.95,18.75,18.95,2
20260114,6241,易通展,310000,4277950,14.4,14.4,13.55,13.65,191
20260114,6242,立康,11000,429250,38.8,39.25,38.75,39.25,9
20260114,6244,茂迪,35482000,851359900,23.6,25,23.1,23.7,14344
20260114,6245,立端,816000,56071600,67.1,69.4,67.1,69,570
20260114,6246,臺龍,42000,570900,13.6,13.65,13.55,13.6,16
20260114,6248,沛波,158000,3370850,21.3,21.4,21.25,21.4,81
20260114,6259,百徽,171000,3032050,17.2,18,17.2,17.75,106
20260114,6261,久元,354000,25097100,70.9,71.4,70.6,70.8,231
20260114,6263,普萊德,52000,6800500,130,132,129,131,49
20260114,6264,富裔,47000,332520,7.16,7.18,7.01,7.1,31
20260114,6265,方土昶,5890000,252356550,41.5,45,40.1,44.8,3523
20260114,6266,泰詠,174000,5134100,29.35,29.6,29.35,29.55,120
20260114,6270,倍微,1054000,27271200,26.15,26.3,25.5,25.75,653
20260114,6274,台燿,6116000,2957113500,480.5,486.5,477,485,4574
20260114,6275,元山,562000,28918500,50.7,51.8,50.7,51.5,347
20260114,6276,安鈦克,37000,1435800,37.8,39.4,37.8,38.65,24
20260114,6279,胡連,490000,60456500,122,124.5,122,124,384
20260114,6284,佳邦,11877000,1083493600,85.5,93.2,85.5,93.2,5944
20260114,6290,良維,3011000,504223500,166.5,169,166,168,1994
20260114,6291,沛亨,418000,75157500,179.5,182.5,177.5,180,353
20260114,6292,迅德,89000,3669550,40.5,42,40.5,41.6,68
20260114,6294,智基,45000,2018050,44.6,45.6,44.5,44.7,34
20260114,6411,晶焱,703000,55013000,78.1,79.6,76.9,78,521
20260114,6417,韋僑,174000,19223000,109,111.5,109,111,129
20260114,6418,詠昇,289000,11765150,40.65,41.35,40.05,40.6,208
20260114,6419,京晨科,118000,9484200,81.2,81.5,79.5,79.6,110
20260114,6425,易發,429000,36186600,83.1,85.2,83.1,83.8,353
20260114,6432,今展科,2615000,95862500,34.4,37.4,34.4,36.5,1584
20260114,6435,大中,414000,49457500,117.5,120.5,117.5,120,302
20260114,6441,廣錠,104000,2368050,22.15,23.6,22,22.7,83
20260114,6461,益得,1647000,37716100,23.5,24.2,22.2,22.45,869
20260114,6462,神盾,712000,82413000,113.5,117,113.5,116,497
20260114,6465,威潤,864000,31773500,37.35,37.55,35.8,37.05,513
20260114,6469,大樹,236000,21635400,91.8,92.2,91.1,91.5,203
20260114,6470,宇智,169000,7011650,41,42,40.55,41.6,123
20260114,6474,華豫寧,37000,1341100,36.2,36.45,36.05,36.45,29
20260114,6482,弘煜科,6000,236250,39.5,39.5,39.3,39.45,6
20260114,6485,點序,12067000,1359608500,104.5,116,104.5,116,7341
20260114,6486,互動,294000,24920200,84.3,86,83.5,84.4,211
20260114,6488,環球晶,14629000,7543867000,484,523,483,516,9324
20260114,6492,生華科,200000,8878250,43.8,44.8,43.55,44.6,147
20260114,6494,九齊,137000,4898000,35.9,35.9,35.55,35.7,88
20260114,6496,科懋,19000,566450,29.6,30.1,29.6,30,11
20260114,6498,久禾光,100000,9050600,88.6,92,88.1,91.7,71
20260114,6499,益安,328000,30736500,93.2,94.9,92.5,94.5,234
20260114,6506,雙邦,113000,1807450,16.05,16.05,15.95,15.95,57
20260114,6508,惠光,43000,1015650,23.5,23.8,23.45,23.8,32
20260114,6509,聚和,587000,20026950,33.95,34.3,33.8,34.2,327
20260114,6510,精測,815000,1938225000,2285,2425,2280,2415,717
20260114,6512,啟發電,53000,1109400,20.25,21.05,20.2,21.05,51
20260114,6516,勤崴國際,34000,2240000,66,66.2,65.5,65.9,32
20260114,6517,保勝光學,6006000,470624300,77.5,81,75,79.8,4237
20260114,6523,達爾膚,22000,2596500,118,118.5,117.5,117.5,21
20260114,6527,明達醫,11000,857100,77.7,78,77.7,78,9
20260114,6530,創威,392000,23085000,58,59.5,58,59,287
20260114,6532,瑞耘,115000,6606400,56.3,57.9,56.3,57.4,87
20260114,6535,順藥,78000,14192000,181,183,181,181.5,67
20260114,6538,倉和,79000,5296200,65.5,67.8,65.5,67.2,68
20260114,6542,隆中,14000,679100,48.8,49,48.1,49,11
20260114,6546,正基,941000,61723100,62.7,67.6,62.7,66.6,723
20260114,6547,高端疫苗,1575000,58746900,36.75,38,36.6,37.5,958
20260114,6548,長科*,7620000,369735650,48.95,49.25,47.65,48.4,4007
20260114,6556,勝品,38000,2627200,68.9,70.9,68.7,70.8,28
20260114,6560,欣普羅,131000,5468250,40.8,42.5,40.8,41.7,92
20260114,6561,是方,190000,66624000,348.5,354,348.5,351,155
20260114,6568,宏觀,817000,108870500,132.5,137,130,131,549
20260114,6569,醫揚,75000,8178500,110,111,108,110,64
20260114,6570,維田,86000,3380750,39.3,39.5,39.1,39.25,70
20260114,6574,霈方,1000,65500,65.5,65.5,65.5,65.5,1
20260114,6576,逸達,156000,12415300,79.6,80.3,79.1,80,89
20260114,6577,勁豐,46000,3298700,72.3,72.3,71.2,72.3,38
20260114,6578,達邦蛋白,85000,1689800,19.95,20,19.75,19.95,52
20260114,6584,南俊國際,452000,142102500,313,318.5,312.5,312.5,354
20260114,6588,東典光電,495000,23713600,47.75,48.85,46.8,47.8,403
20260114,6590,普鴻,8000,583300,73.5,73.7,72.4,73,8
20260114,6593,台灣銘板,75000,2844650,37.5,38.6,37.5,37.75,53
20260114,6596,寬宏藝術,219000,31202500,143,143.5,141.5,142,189
20260114,6597,立誠,11000,573000,52,53,51.8,53,7
20260114,6603,富強鑫,6300000,199620950,32.5,32.75,31.1,31.3,3058
20260114,6609,瀧澤科,1081000,42580800,38.55,40.4,38.1,39.75,735
20260114,6612,奈米醫材,69000,5415400,73.8,80.3,73.8,80.3,66
20260114,6613,朋億*,243000,48903500,202,203,200,201,200
20260114,6615,慧智,19000,561500,30,30,29.5,29.55,13
20260114,6616,特昇-KY,91000,917080,10.2,10.2,9.99,10.15,56
20260114,6617,共信-KY,103000,8197300,78,80.5,78,79.2,90
20260114,6620,漢達,638000,55637200,85.4,88.8,85,88.4,449
20260114,6624,萬年清,633000,42053200,64,68.2,64,66.2,470
20260114,6629,泰金-KY,13000,1568000,121,121.5,120,121,11
20260114,6637,醫影,49000,3914600,79.2,80.7,79.2,79.8,42
20260114,6640,均華,552000,440479000,803,820,784,793,524
20260114,6642,富致,216000,11592300,53.2,54.3,53.1,54.3,183
20260114,6643,M31,732000,311645000,426.5,438,418.5,419,678
20260114,6649,台生材,73000,3523000,48.6,48.8,47.6,48.8,67
20260114,6651,全宇昕,91000,7354300,80.1,81.4,80.1,81.4,63
20260114,6654,天正國際,218000,21103600,98.9,99.5,94,96.7,169
20260114,6661,威健生技,11000,206700,18.9,18.9,18.7,18.75,8
20260114,6662,樂斯科,14000,421900,30.05,31.05,30.05,30.1,14
20260114,6664,群翊,659000,199549500,302,309,297.5,299,534
20260114,6667,信紘科,592000,159357000,268,272,265.5,270,508
20260114,6679,鈺太,138000,24514000,175,179.5,174,178.5,124
20260114,6680,鑫創電子,23000,1439800,58.4,63.5,58.4,63.2,16
20260114,6683,雍智科技,1158000,480914000,409.5,429,405,405,1036
20260114,6684,安格,221000,11106650,49.6,50.7,49.4,50.2,167
20260114,6690,安碁資訊,24000,4083500,169.5,171,169.5,170,21
20260114,6692,進能服,99000,3207250,33,33.1,31.7,32.4,85
20260114,6693,廣閎科,1520000,144231500,93.9,97.2,92.4,95.9,1050
20260114,6697,東捷資訊,25000,1175200,46.7,47.5,46.7,47.15,20
20260114,6703,軒郁,53000,5653500,106,108,105.5,108,46
20260114,6708,天擎,15000,632350,41.95,43,41.95,41.95,13
20260114,6712,長聖,228000,36698000,161,162,160.5,161,173
20260114,6716,應廣,44000,2075900,47.3,47.4,46.8,47.15,43
20260114,6720,久昌,35000,4107500,116,118,116,118,27
20260114,6721,信實,7000,434400,62.3,62.3,62,62,7
20260114,6725,矽科宏晟,2030000,585783000,296,297.5,280,281,1473
20260114,6727,亞泰金屬,244000,42270000,175,176.5,172,173,203
20260114,6728,上洋,59000,8449500,142,145,142,144,54
20260114,6730,常廣,193000,7259550,35.9,39.45,35.5,39.3,124
20260114,6732,昇佳電子,162000,28385500,173,176.5,173,176,124
20260114,6733,博晟生醫,385000,14464000,37.85,37.85,37.5,37.55,268
20260114,6735,美達科技,153000,9161700,56.3,62.3,56.3,60.2,126
20260114,6739,竹陞科技,214000,155727000,748,748,720,723,209
20260114,6741,91APP*-KY,362000,26406000,72.3,73.9,72.3,73.3,217
20260114,6751,智聯服務,116000,6537300,54.3,57.9,54.3,56.4,88
20260114,6752,叡揚,55000,6962500,126,127.5,125,126,51
20260114,6761,穩得,256000,34649500,133,136.5,133,134.5,195
20260114,6762,達亞,4000,703000,170,180,170,180,4
20260114,6763,綠界科技*,545000,31048900,56.2,57.5,56.2,57.4,322
20260114,6767,台微醫,31000,846650,27.2,27.5,27.2,27.5,19
20260114,6785,昱展新藥,67000,18603500,278.5,280.5,276.5,276.5,61
20260114,6788,華景電,1991000,681846500,338.5,352,332,343,1526
20260114,6791,虎門科技,133000,15127000,117,117.5,112.5,114.5,106
20260114,6803,崑鼎,210000,65186000,309,312.5,307.5,308,169
20260114,6804,明係,19000,326150,17,17.3,17,17.3,16
20260114,6811,宏碁資訊,61000,12974000,211,213.5,211,212.5,57
20260114,6821,聯寶,76000,2819350,37.1,37.25,36.95,37.2,35
20260114,6823,濾能,543000,44599000,78,83.7,78,81.7,425
20260114,6829,千附精密,218000,24780500,113.5,114.5,113,114,154
20260114,6840,東研信超,67000,4206400,64,64,62.1,62.2,57
20260114,6841,長佳智能,255000,17593900,69.3,69.3,68.7,69,184
20260114,6843,進典,56000,2981700,52.1,54.5,51.8,53.8,33
20260114,6844,諾貝兒,9000,645000,71.5,72,71,72,8
20260114,6846,綠茵,20000,1478800,74.3,74.3,73.7,73.8,14
20260114,6855,數泓科,3000,343500,112,119,112,119,3
20260114,6856,鑫傳,0,0,0,0,0,0,0
20260114,6859,伯特光,124000,13821000,112.5,112.5,110,110.5,105
20260114,6865,偉康科技,12000,575250,47.6,48.2,47.6,48.1,10
20260114,6870,騰雲,67000,14080000,213,213,208,209.5,62
20260114,6872,浩宇生醫,14000,290400,20.5,21,20.5,20.5,14
20260114,6874,倍力,17000,1138200,66.4,67.5,66.1,67,16
20260114,6875,國邑*,116000,5803050,49.5,50.6,49.45,49.65,93
20260114,6877,鏵友益,41000,3508500,85.1,86,85.1,85.7,33
20260114,6881,潤德,6000,1376500,229.5,229.5,229,229.5,6
20260114,6884,海柏特,15000,549500,36.5,37.15,36.4,36.65,15
20260114,6894,衛司特,172000,41104500,244,245,235,236.5,130
20260114,6895,宏碩系統,68000,12492500,184,185,182.5,183.5,58
20260114,6899,創為精密,6000,319300,53.1,53.3,53,53.3,6
20260114,6903,巨漢,6926000,1993217000,285,295.5,279.5,286,5543
20260114,6904,伯鑫,3000,344000,115,115,114,115,3
20260114,6910,德鴻,203000,7397650,35.65,36.8,35.65,36.6,113
20260114,6913,鴻呈,109000,12943500,118.5,119.5,118,118.5,80
20260114,6922,宸曜,71000,11396500,159,162.5,158,161,56
20260114,6925,意藍,42000,3730300,88.2,89.4,88.2,88.7,40
20260114,6929,佑全,3000,93600,31.2,31.2,31.2,31.2,3
20260114,6953,家碩,402000,109000000,264,277,260.5,275,362
20260114,6967,汎瑋材料,170000,12162700,71.8,72.3,70.8,71.6,121
20260114,6968,萬達寵物,52000,2804600,53.9,54.2,53.8,54.2,26
20260114,6971,惠民實業,581000,18608200,31.6,32.9,31.45,31.8,342
20260114,6982,大井泵浦,75000,4895900,65.4,66.4,63.9,65.9,43
20260114,6996,力領科技,385000,63101500,159,167.5,159,166.5,322
20260114,6997,博弘,2000,178600,89.3,89.3,89.3,89.3,2
20260114,7402,邑錡,1139000,156113500,137.5,139,135,136.5,874
20260114,7547,碩網,28000,1634000,58.2,58.8,58.1,58.8,22
20260114,7556,意德士,22000,3591000,161.5,164.5,161.5,162.5,22
20260114,7584,樂意,10000,402900,40,40.85,40,40.45,9
20260114,7642,昶瑞機電,62000,4833900,78.2,78.3,77.8,77.8,50
20260114,7703,銳澤,626000,153289500,255,255,239,245,552
20260114,7704,明遠精密,80000,3673100,46,46.5,45.6,46.35,51
20260114,7708,全家餐飲,17000,1617100,94.6,95.5,94.6,95,17
20260114,7709,榮田,13000,510500,39.6,39.6,39,39,9
20260114,7712,博盛半導體,353000,29296800,80.9,84.9,80.9,83.4,291
